t_end_iso,window_sec,tp,fp,fn,precision,recall,f1,detections,gt_anomalies
2025-10-02T22:54:38.240664+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:54:39.498453+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:54:40.759605+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:54:42.011650+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:54:43.266955+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:54:44.527604+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:54:45.781845+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:54:47.045603+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:54:48.337944+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:54:49.599080+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:54:50.869104+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:54:52.126088+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:54:53.384260+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:54:54.651610+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:54:55.903609+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:54:57.159220+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:54:58.425637+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:54:59.692299+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:00.945994+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:02.224505+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:03.484628+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:04.753740+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:06.008596+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:07.270641+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:08.529673+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:09.784624+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:11.049539+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:12.312731+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:13.565032+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:14.830279+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:16.097639+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:17.361156+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:18.620449+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:19.875826+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:21.133583+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:22.396175+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:23.662487+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:24.928894+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:26.194355+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:27.474637+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:28.756354+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:30.031413+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:31.298483+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:32.563086+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:33.819140+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:55:35.087774+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:36.544847+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:37.810567+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:39.072772+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:40.349089+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:41.620242+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:42.892991+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:55:44.158186+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:55:45.430724+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:55:46.715063+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:55:47.987674+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:55:49.265892+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:55:50.559838+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:55:51.827923+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:55:53.106538+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:55:54.381419+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:55:55.664442+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:55:56.924714+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:55:58.198944+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:55:59.461336+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:56:00.734779+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:56:02.011735+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:03.268314+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:04.534580+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:05.795753+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:07.056312+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:08.328607+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:09.627322+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:56:10.887122+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:56:12.153480+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:13.423644+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:14.679366+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:15.935895+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:17.208439+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:56:18.468405+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:56:19.748078+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:56:21.018307+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:56:22.288448+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:56:23.570239+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:56:24.850691+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:56:26.121388+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:56:27.389981+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:56:28.670105+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:56:29.942307+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:56:31.223073+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:56:32.511636+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:56:33.777889+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:56:35.044189+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:56:36.319673+00:00,10,1,0,4,1.0000,0.2000,0.3333,1,5
2025-10-02T22:56:37.593687+00:00,10,1,0,4,1.0000,0.2000,0.3333,1,5
2025-10-02T22:56:38.859231+00:00,10,1,0,3,1.0000,0.2500,0.4000,1,4
2025-10-02T22:56:40.160503+00:00,10,1,0,3,1.0000,0.2500,0.4000,1,4
2025-10-02T22:56:41.437918+00:00,10,2,0,3,1.0000,0.4000,0.5714,2,5
2025-10-02T22:56:42.708669+00:00,10,2,0,3,1.0000,0.4000,0.5714,2,5
2025-10-02T22:56:44.008688+00:00,10,2,0,3,1.0000,0.4000,0.5714,2,5
2025-10-02T22:56:45.286249+00:00,10,2,0,2,1.0000,0.5000,0.6667,2,4
2025-10-02T22:56:46.559568+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:56:47.861949+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:56:49.140964+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:56:50.429485+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:56:51.701697+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:56:52.966135+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:56:54.237608+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:56:55.525481+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:56:56.798542+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:56:58.079055+00:00,10,1,0,3,1.0000,0.2500,0.4000,1,4
2025-10-02T22:56:59.395519+00:00,10,1,0,3,1.0000,0.2500,0.4000,1,4
2025-10-02T22:57:00.697097+00:00,10,1,0,3,1.0000,0.2500,0.4000,1,4
2025-10-02T22:57:02.000460+00:00,10,1,0,3,1.0000,0.2500,0.4000,1,4
2025-10-02T22:57:03.283878+00:00,10,1,0,3,1.0000,0.2500,0.4000,1,4
2025-10-02T22:57:04.568959+00:00,10,1,0,3,1.0000,0.2500,0.4000,1,4
2025-10-02T22:57:05.843014+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:07.108610+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:08.385991+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:57:09.672099+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:57:10.951104+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:57:12.235849+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:57:13.502185+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:57:14.779495+00:00,10,1,0,0,1.0000,1.0000,1.0000,1,1
2025-10-02T22:57:16.051555+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:57:17.322605+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:57:18.612470+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:57:19.883530+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:57:21.159216+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:57:22.463903+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:57:23.770608+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:57:25.043870+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:57:26.318096+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:27.591748+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:28.856049+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:30.146242+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:31.422836+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:32.708036+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:33.993217+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:35.281033+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:57:36.608490+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:37.904438+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:39.193335+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:40.469944+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:41.753756+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:43.046024+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:44.337882+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:57:45.633058+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:46.953611+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:48.235650+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:49.527442+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:50.803434+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:52.066519+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:57:53.352307+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:57:54.636081+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:57:55.922177+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:57:57.200493+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:58.496883+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:57:59.771934+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:01.097071+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:02.388230+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:03.659836+00:00,10,1,0,0,1.0000,1.0000,1.0000,1,1
2025-10-02T22:58:04.945215+00:00,10,1,0,0,1.0000,1.0000,1.0000,1,1
2025-10-02T22:58:06.233412+00:00,10,1,0,0,1.0000,1.0000,1.0000,1,1
2025-10-02T22:58:07.521678+00:00,10,1,0,0,1.0000,1.0000,1.0000,1,1
2025-10-02T22:58:08.827872+00:00,10,1,0,0,1.0000,1.0000,1.0000,1,1
2025-10-02T22:58:10.107645+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:58:11.391478+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:58:12.699817+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:58:13.993426+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:58:15.280987+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:58:16.572435+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:58:17.859084+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:58:19.150764+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:20.424444+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:21.705812+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:58:22.992557+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:58:24.278858+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:58:25.561434+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:58:26.848164+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:28.144765+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:29.425264+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:30.703129+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:31.992305+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:33.274253+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:58:34.555073+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:58:35.875371+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:58:37.152080+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:38.436712+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:39.733138+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:41.008417+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:42.288552+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:43.588469+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:58:44.866112+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:58:46.158408+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:58:47.468394+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:58:48.750493+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:50.034291+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:51.319678+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:52.597161+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:53.873812+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:55.158639+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:56.451984+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:57.737069+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:58:59.025715+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:59:00.327385+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:01.637607+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:02.923040+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:04.214919+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:59:05.495065+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:59:06.782502+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:59:08.072047+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:59:09.363622+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:59:10.665050+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:59:11.950347+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:59:13.240472+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:59:14.533595+00:00,10,1,0,3,1.0000,0.2500,0.4000,1,4
2025-10-02T22:59:15.821399+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:59:17.134233+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:59:18.434544+00:00,10,1,0,0,1.0000,1.0000,1.0000,1,1
2025-10-02T22:59:19.731453+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:59:21.043572+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:59:22.343897+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:59:23.631789+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:59:24.943761+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:59:26.270471+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:59:27.569373+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:59:28.859021+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:59:30.154708+00:00,10,1,0,2,1.0000,0.3333,0.5000,1,3
2025-10-02T22:59:31.446878+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:59:32.768319+00:00,10,1,0,1,1.0000,0.5000,0.6667,1,2
2025-10-02T22:59:34.060331+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:35.348780+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:36.675015+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:59:38.043177+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:59:39.340538+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:59:40.633950+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:59:41.960320+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:43.244944+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:44.537395+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:45.837625+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:47.130158+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:48.414154+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:49.710494+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T22:59:50.999368+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:59:52.293314+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T22:59:53.597413+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:59:54.880833+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T22:59:56.179041+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:59:57.459137+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T22:59:58.740781+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T23:00:00.030543+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T23:00:01.334093+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T23:00:02.632839+00:00,10,0,0,3,0.0000,0.0000,0.0000,0,3
2025-10-02T23:00:03.921090+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T23:00:05.203369+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T23:00:06.499514+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T23:00:07.786595+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T23:00:09.096392+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T23:00:10.378046+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T23:00:11.687683+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T23:00:12.987026+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T23:00:14.274994+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T23:00:15.583004+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T23:00:16.883456+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T23:00:18.166755+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T23:00:19.471549+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T23:00:20.772378+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T23:00:22.075858+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T23:00:23.387937+00:00,10,0,0,2,0.0000,0.0000,0.0000,0,2
2025-10-02T23:00:24.685057+00:00,10,0,0,1,0.0000,0.0000,0.0000,0,1
2025-10-02T23:00:25.980384+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T23:00:27.285859+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T23:00:28.588075+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
2025-10-02T23:00:29.878293+00:00,10,0,0,0,0.0000,0.0000,0.0000,0,0
